拝観,22.0,0.7364,拝観
参拝,35.0,0.6114,参拝
お寺,107.0,0.7364,お寺
お堂,83.0,0.7253,本堂,お堂
浄土真宗大谷派,36.0,0.4639,浄土真宗大谷派
西本願寺,81.0,0.4877,西本願寺
京都タワー,27.0,0.4926,京都タワー
駅,62.0,0.5274,駅
静けさ,19.0,0.8579,静けさ
壮観,13.0,0.8538,壮観
雰囲気,44.0,0.8091,雰囲気
広さ,20.0,0.7150,広さ
大きさ,23.0,0.7174,大きさ
工事,15.0,-0.3467,工事
歴史,20.0,0.6650,歴史
木造建築,31.0,0.7516,木造建築
建物,63.0,0.7302,建物
外国人と地元の人々,23.0,0.4826,外国人と地元の人々
門,52.0,0.6288,門
イチョウの紅葉,18.0,0.8944,イチョウの紅葉
御朱印,16.0,-0.3000,御朱印
宿泊施設,16.0,0.3625,宿泊施設
お東さん,17.0,0.5882,お東さん
庭園,16.0,0.5000,庭園
境内,79.0,0.6848,境内
早朝の活動,13.0,0.7846,早朝の活動
ロケーション,25.0,0.6960,ロケーション
交通手段,17.0,0.8412,交通手段
鳩,14.0,0.3643,鳩